sample_id,split,label,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
DIGIT-0429,train,4,0,0,0,4,13,2,0,0,0,0,0,14,8,0,0,0,0,0,5,14,0,9,7,0,0,2,16,3,5,16,5,0,0,7,14,0,12,13,0,0,0,7,16,13,15,11,0,0,0,0,5,13,16,16,2,0,0,0,0,3,14,2,0,0
DIGIT-0430,train,4,0,0,0,6,15,1,0,0,0,0,4,16,3,0,0,0,0,0,12,8,0,0,0,0,0,7,15,1,0,5,9,0,0,9,16,0,6,15,10,0,0,10,16,16,16,14,0,0,0,2,5,7,16,7,0,0,0,0,0,6,15,1,0,0
DIGIT-0431,train,4,0,0,0,1,13,10,0,0,0,0,0,10,15,3,0,0,0,0,7,16,6,1,14,1,0,3,16,8,0,9,15,0,0,14,16,16,12,16,10,0,0,6,13,16,16,16,6,0,0,0,0,0,14,12,0,0,0,0,0,2,15,3,0,0
DIGIT-0432,train,4,0,0,0,0,12,7,0,0,0,0,0,2,16,4,0,0,0,0,0,12,13,9,3,0,0,0,8,15,4,16,1,0,0,1,15,8,4,16,0,0,0,14,14,8,11,15,1,0,0,9,16,16,16,16,4,0,0,0,0,0,13,6,0,0
DIGIT-0433,train,4,0,0,0,3,15,5,0,0,0,0,0,6,16,2,0,0,0,0,0,6,16,3,0,0,0,0,2,13,5,12,2,0,0,5,13,13,9,16,1,0,4,16,16,16,16,15,0,0,2,9,7,4,13,9,0,0,0,0,0,5,16,5,0,0
DIGIT-0434,train,4,0,0,0,10,11,0,0,0,0,0,0,15,11,9,0,0,0,0,5,15,10,16,2,0,0,0,13,9,12,13,0,0,0,3,16,7,13,14,5,0,0,12,16,16,16,16,8,0,0,5,8,13,16,4,0,0,0,0,0,11,15,0,0,0
DIGIT-0435,train,4,0,0,0,0,13,4,0,0,0,0,0,9,12,1,0,0,0,0,4,14,4,0,0,0,0,1,14,12,4,4,1,0,0,7,16,16,16,16,7,0,0,4,7,2,9,16,3,0,0,0,0,0,12,12,0,0,0,0,0,0,14,5,0,0
DIGIT-0436,train,4,0,0,1,11,2,0,0,11,0,0,5,16,3,0,7,15,0,0,8,16,0,1,15,7,0,0,8,16,8,13,12,0,0,0,7,16,16,16,6,0,0,0,0,4,14,12,0,0,0,0,0,6,14,0,0,0,0,0,2,15,6,0,0,0
DIGIT-0437,train,4,0,0,0,6,16,3,0,0,0,0,2,15,10,11,5,0,0,0,13,9,4,16,3,0,0,4,15,4,9,16,3,0,0,11,15,12,16,16,10,0,0,5,15,14,16,9,0,0,0,0,0,7,13,1,0,0,0,0,0,9,9,0,0,0
DIGIT-0438,train,4,0,0,0,1,12,1,0,0,0,0,0,4,15,0,0,0,0,0,0,6,11,8,2,0,0,0,1,13,4,16,1,0,0,4,12,10,9,14,0,0,0,15,16,16,16,12,0,0,1,8,7,7,15,9,0,0,0,0,0,0,16,5,0,0
DIGIT-0439,train,4,0,0,0,1,13,12,3,0,0,0,6,13,11,12,10,0,0,6,16,11,4,13,7,0,0,8,16,16,16,16,10,0,0,0,4,4,7,16,5,0,0,0,0,0,12,8,0,0,0,0,0,0,13,7,0,0,0,0,0,0,15,4,0,0
DIGIT-0440,train,4,0,0,0,4,14,0,0,0,0,0,0,12,12,0,0,0,0,0,1,16,9,0,0,0,0,0,10,16,7,13,0,0,0,3,16,9,9,16,0,0,0,14,16,13,15,16,5,0,0,5,13,14,16,15,3,0,0,0,0,3,16,10,0,0
DIGIT-0441,train,4,0,0,0,2,16,4,0,0,0,0,0,9,13,0,0,0,0,0,2,15,5,9,7,0,0,0,12,10,1,16,5,0,0,7,15,8,10,16,2,0,3,16,16,16,16,13,0,0,1,8,7,5,16,14,0,0,0,0,0,1,15,6,0,0
DIGIT-0442,train,4,0,0,0,1,14,10,0,0,0,0,0,9,15,2,0,0,0,0,1,14,5,0,2,0,0,0,11,9,0,8,14,0,0,7,14,0,0,14,10,0,4,16,15,11,9,16,4,0,1,12,14,16,16,12,0,0,0,0,0,0,14,6,0,0
DIGIT-0443,train,4,0,0,3,15,10,0,0,0,0,0,9,16,6,0,0,0,0,2,16,13,3,8,1,0,0,11,16,16,16,16,10,0,0,3,12,11,16,15,2,0,0,0,0,4,16,9,0,0,0,0,0,11,16,3,0,0,0,0,2,15,16,0,0,0
DIGIT-0444,train,4,0,0,6,14,0,0,12,6,0,0,15,13,0,6,16,6,0,2,16,12,4,16,12,0,0,1,14,16,16,16,7,0,0,0,1,8,16,7,0,0,0,0,0,12,16,2,0,0,0,0,3,16,6,0,0,0,0,0,7,15,0,0,0,0
DIGIT-0445,train,4,0,0,0,3,15,1,0,0,0,0,0,7,14,0,0,0,0,0,0,12,10,0,0,0,0,0,3,15,3,0,0,0,0,0,11,14,8,6,0,0,0,5,16,11,16,11,0,0,1,13,16,16,16,16,4,0,0,4,4,7,16,5,0,0
DIGIT-0446,train,4,0,0,0,1,15,5,0,0,0,0,0,11,15,0,7,1,0,0,8,15,2,5,16,0,0,3,15,8,4,12,11,0,0,10,16,16,16,16,7,0,0,2,8,8,13,16,1,0,0,0,0,0,14,10,0,0,0,0,0,2,14,3,0,0
DIGIT-0447,train,4,0,0,6,15,1,0,0,0,0,2,16,7,0,0,0,0,0,8,15,0,0,7,3,0,0,11,13,4,8,16,5,0,0,5,16,16,16,10,0,0,0,0,1,14,15,0,0,0,0,0,4,16,6,0,0,0,0,0,10,13,0,0,0,0
DIGIT-0448,train,4,0,0,0,6,15,1,0,0,0,0,2,15,11,0,0,0,0,0,8,15,1,0,0,0,0,7,16,3,0,6,6,0,0,9,16,16,13,15,12,0,0,1,6,10,16,16,8,0,0,0,0,1,16,10,1,0,0,0,0,6,16,2,0,0
DIGIT-0449,train,4,0,0,4,16,3,0,0,0,0,0,8,16,2,0,1,0,0,0,11,13,3,15,5,0,0,2,16,6,11,15,0,0,0,11,16,12,16,13,4,0,1,12,12,15,15,11,2,0,0,0,1,16,5,0,0,0,0,0,6,16,0,0,0,0
DIGIT-0450,train,4,0,0,0,1,13,9,0,0,0,0,0,8,16,2,0,0,0,0,7,16,4,0,0,0,0,4,16,7,3,11,4,0,0,12,16,13,16,16,5,0,0,11,12,12,16,15,0,0,0,0,0,0,15,13,0,0,0,0,0,1,16,5,0,0
DIGIT-0451,train,4,0,0,0,0,9,13,0,0,0,0,0,7,16,3,0,0,0,0,5,16,4,3,5,0,0,3,13,7,0,10,14,0,0,10,16,16,16,16,11,0,0,5,8,10,13,16,7,0,0,0,0,0,7,16,4,0,0,0,0,0,10,11,0,0
DIGIT-0452,train,4,0,0,0,6,14,1,0,0,0,0,0,13,7,0,0,0,0,0,6,14,2,0,6,0,0,1,14,5,0,9,15,0,0,9,14,0,2,16,6,0,1,15,15,12,14,15,3,0,1,12,12,10,16,4,0,0,0,0,0,7,13,0,0,0
DIGIT-0453,train,4,0,0,0,8,15,0,0,0,0,0,0,16,10,0,0,0,0,0,4,16,4,0,0,0,0,0,12,12,0,0,0,0,0,9,16,5,7,14,0,0,3,16,16,13,16,13,0,0,1,7,9,15,16,7,0,0,0,0,0,12,14,2,0,0
DIGIT-0454,train,4,0,0,0,1,12,14,0,0,0,0,0,6,16,4,0,0,0,0,3,16,4,9,3,0,0,2,13,15,6,16,6,0,0,11,16,16,16,16,9,0,0,3,4,4,10,16,1,0,0,0,0,0,11,13,0,0,0,0,0,0,12,10,0,0
DIGIT-0455,train,4,0,0,0,0,14,9,0,0,0,0,0,8,15,3,7,1,0,0,6,15,4,5,16,6,0,5,16,5,0,13,14,0,0,11,16,12,12,16,8,0,0,6,9,8,12,15,2,0,0,0,0,0,10,14,0,0,0,0,0,0,15,7,0,0
DIGIT-0456,train,4,0,0,0,4,16,2,0,0,0,0,0,9,13,0,0,0,0,0,2,16,5,0,0,0,0,0,9,13,4,0,0,0,0,3,16,6,15,5,0,0,0,10,15,9,16,10,1,0,1,16,16,16,16,16,5,0,0,3,4,9,16,4,0,0
DIGIT-0457,train,4,0,0,2,15,5,0,0,0,0,0,5,15,1,7,0,0,0,0,10,10,6,16,0,0,0,5,15,2,13,11,0,0,0,14,15,12,16,16,6,0,0,14,16,16,16,14,3,0,0,1,4,15,11,1,0,0,0,0,2,15,7,0,0,0
DIGIT-0458,train,4,0,0,0,3,10,1,0,0,0,0,3,15,9,0,4,0,0,0,12,12,0,4,11,0,0,2,14,3,0,13,6,0,0,7,14,8,9,16,2,0,0,5,12,12,14,15,1,0,0,0,0,0,11,6,0,0,0,0,0,0,13,3,0,0
DIGIT-0459,train,4,0,0,0,0,8,12,5,0,0,0,0,10,11,11,9,0,0,0,11,10,0,16,1,0,0,6,16,13,12,15,4,0,0,2,8,8,12,14,4,0,0,0,0,0,12,4,0,0,0,0,0,0,13,1,0,0,0,0,0,0,11,0,0,0
DIGIT-0460,train,4,0,0,0,4,16,1,0,0,0,0,0,6,14,0,0,0,0,0,0,11,10,9,2,0,0,0,4,16,8,16,4,0,0,5,14,11,11,16,2,0,3,15,16,16,16,14,0,0,3,12,11,14,16,13,0,0,0,0,0,7,16,7,0,0
DIGIT-0461,train,4,0,0,0,10,10,1,0,0,0,0,5,16,5,11,7,0,0,2,16,7,3,16,4,0,0,7,16,2,9,15,2,0,0,7,16,12,16,15,7,0,0,1,10,14,16,10,1,0,0,0,0,11,15,1,0,0,0,0,0,12,13,0,0,0
DIGIT-0462,train,4,0,0,0,2,13,7,0,0,0,0,0,9,15,3,0,0,0,0,2,14,10,0,0,0,0,0,13,13,2,6,0,0,0,8,15,2,14,14,0,0,4,15,16,16,16,12,0,0,1,4,8,10,16,7,0,0,0,0,0,5,16,6,0,0
DIGIT-0463,train,4,0,0,0,13,8,0,0,0,0,0,11,13,3,0,0,0,0,2,16,5,0,4,2,0,0,7,14,1,5,16,5,0,0,6,15,12,16,11,0,0,0,0,6,11,16,1,0,0,0,0,0,8,13,0,0,0,0,0,0,15,7,0,0,0
DIGIT-0464,train,4,0,0,0,14,7,1,6,0,0,0,6,15,2,11,15,0,0,2,14,10,2,16,8,0,0,7,16,10,13,16,14,0,0,6,16,16,16,11,5,0,0,0,0,7,15,1,0,0,0,0,0,10,10,0,0,0,0,0,1,15,4,0,0,0
DIGIT-0465,train,4,0,0,0,5,16,1,0,0,0,0,1,16,10,0,0,0,0,0,13,13,1,3,8,0,0,6,16,3,0,13,14,0,0,13,16,3,5,16,5,0,0,15,16,16,16,15,0,0,0,1,7,11,16,6,0,0,0,0,0,7,15,3,0,0
DIGIT-0466,train,4,0,0,0,2,12,6,14,0,0,0,1,15,13,8,10,0,0,2,15,7,0,15,4,0,0,9,15,7,7,16,5,0,0,8,16,16,16,16,10,0,0,1,4,4,13,8,0,0,0,0,0,3,15,1,0,0,0,0,0,3,14,0,0,0
DIGIT-0467,train,4,0,0,0,6,15,2,11,2,0,0,2,16,10,5,16,3,0,1,15,10,0,9,13,0,0,9,16,9,9,16,12,0,0,7,16,16,15,15,7,0,0,0,3,2,14,8,0,0,0,0,0,6,14,1,0,0,0,0,0,11,9,0,0,0
DIGIT-0468,train,4,0,0,0,13,4,0,0,0,0,0,4,16,9,9,0,0,0,0,12,8,10,9,0,0,0,7,15,4,15,8,1,0,0,11,16,16,16,16,10,0,0,1,4,10,12,0,0,0,0,0,0,12,8,0,0,0,0,0,0,12,5,0,0,0
DIGIT-0469,train,4,0,0,0,6,13,0,0,0,0,0,3,15,5,0,0,0,0,0,12,9,0,0,4,5,0,5,16,2,0,3,16,2,0,9,14,2,9,15,8,0,0,7,16,15,13,11,1,0,0,0,2,1,14,2,0,0,0,0,0,6,9,0,0,0
DIGIT-0470,train,4,0,0,0,5,16,2,0,0,0,0,0,12,14,0,0,0,0,0,4,16,5,0,0,0,0,1,12,12,0,4,6,0,0,8,16,3,2,16,10,0,2,16,16,16,15,16,2,0,1,4,7,11,16,11,0,0,0,0,0,7,16,4,0,0
DIGIT-0471,train,4,0,0,0,13,9,0,5,1,0,0,11,13,1,4,15,2,0,4,16,1,0,13,10,0,0,11,14,8,10,16,4,0,0,5,15,16,16,13,2,0,0,0,0,7,14,0,0,0,0,0,0,11,8,0,0,0,0,0,0,14,2,0,0,0
DIGIT-0472,train,4,0,0,0,5,16,3,0,0,0,0,1,16,10,1,14,4,0,0,11,12,1,9,14,2,0,6,15,3,4,16,5,0,0,13,15,14,16,16,8,0,0,12,13,14,16,9,0,0,0,0,0,5,16,2,0,0,0,0,0,7,11,0,0,0
DIGIT-0473,train,4,0,0,0,8,14,0,0,0,0,0,0,12,12,0,0,0,0,0,1,15,9,5,0,0,0,0,11,15,15,12,0,0,0,3,16,11,16,10,2,0,0,13,16,16,16,16,8,0,0,5,8,12,16,7,0,0,0,0,0,8,16,2,0,0
DIGIT-0474,train,4,0,0,0,1,15,10,0,0,0,0,0,6,16,7,0,0,0,0,0,11,16,0,0,0,0,0,2,16,12,15,11,0,0,1,15,14,6,16,8,0,0,8,16,15,16,16,6,0,0,5,12,12,16,13,3,0,0,0,0,2,14,3,0,0
DIGIT-0475,train,4,0,0,0,8,10,0,0,0,0,0,0,15,7,0,0,0,0,0,6,15,1,0,0,0,0,1,14,7,4,2,0,0,0,6,14,4,15,2,0,0,0,14,15,13,16,12,3,0,0,15,12,15,15,11,1,0,0,0,0,13,8,0,0,0
DIGIT-0476,train,4,0,0,1,13,7,0,0,0,0,0,12,15,1,0,0,0,0,6,16,5,0,3,5,0,0,10,16,9,11,16,14,0,0,6,14,16,16,16,5,0,0,0,0,1,16,11,0,0,0,0,0,9,16,2,0,0,0,0,0,14,13,0,0,0
DIGIT-0477,train,4,0,0,0,7,3,0,0,0,0,0,0,15,5,0,0,0,0,0,6,14,2,8,0,0,0,0,12,8,5,14,0,0,0,6,16,12,14,15,4,0,0,2,10,15,16,14,5,0,0,0,0,12,11,0,0,0,0,0,0,11,9,0,0,0
DIGIT-0478,train,4,0,0,0,7,15,6,0,0,0,0,7,16,4,1,3,0,0,2,16,10,0,14,13,0,0,6,16,7,4,16,8,0,0,6,16,16,14,16,6,0,0,1,7,9,16,13,0,0,0,0,0,4,16,7,0,0,0,0,0,10,12,0,0,0
DIGIT-0479,train,4,0,0,0,0,9,8,0,0,0,0,0,4,16,2,0,0,0,0,0,15,10,0,0,0,0,0,6,11,1,6,6,0,0,1,14,2,0,9,7,0,0,9,7,0,3,16,2,0,0,7,16,16,16,15,3,0,0,1,4,2,11,3,0,0
DIGIT-0480,train,4,0,0,1,15,10,0,0,0,0,0,11,16,4,0,0,0,0,3,16,8,0,10,9,0,0,10,16,3,5,16,10,0,0,10,16,12,15,13,1,0,0,1,10,13,16,9,0,0,0,0,0,9,16,2,0,0,0,0,0,16,9,0,0,0
DIGIT-0481,train,4,0,0,0,6,13,0,0,0,0,0,1,15,5,1,2,0,0,0,12,8,0,13,7,0,0,6,14,0,1,15,4,0,0,13,13,8,11,16,9,0,0,8,16,16,16,8,0,0,0,0,0,7,13,0,0,0,0,0,0,8,8,0,0,0
DIGIT-0482,train,4,0,0,0,5,15,0,0,0,0,0,0,12,12,0,0,0,0,0,0,16,8,0,0,0,0,0,9,14,4,1,0,0,0,0,16,7,16,8,0,0,0,11,16,15,16,16,3,0,0,13,16,16,16,16,7,0,0,0,0,5,16,2,0,0
DIGIT-0483,train,4,0,0,0,7,11,0,0,0,0,0,0,11,5,2,0,0,0,0,3,14,3,14,0,0,0,0,8,6,7,7,0,0,0,1,15,4,12,9,4,0,0,5,16,16,16,15,8,0,0,1,1,6,10,0,0,0,0,0,0,10,9,0,0,0
DIGIT-0484,train,4,0,0,0,0,7,7,0,0,0,0,0,4,15,1,0,0,0,0,0,13,6,9,1,0,0,0,8,12,0,14,3,0,0,3,16,3,2,16,0,0,0,5,16,16,13,16,4,0,0,0,1,7,12,14,2,0,0,0,0,0,9,10,0,0
DIGIT-0485,train,4,0,0,0,10,14,0,3,1,0,0,5,16,6,1,14,5,0,2,15,8,3,10,13,0,0,8,16,14,16,16,8,0,0,5,11,6,15,13,3,0,0,0,0,1,15,0,0,0,0,0,0,7,10,0,0,0,0,0,0,13,3,0,0,0
DIGIT-0486,train,4,0,0,12,8,0,0,0,0,0,1,16,8,0,1,5,0,0,7,16,2,0,12,13,0,0,8,16,8,10,16,6,0,0,3,15,16,16,13,3,0,0,0,0,11,14,1,0,0,0,0,5,16,3,0,0,0,0,0,14,8,0,0,0,0
DIGIT-0487,train,4,0,0,0,2,16,6,0,0,0,0,0,6,16,2,0,0,0,0,0,13,13,0,0,0,0,0,6,16,4,9,4,0,0,3,15,10,4,16,6,0,2,15,16,16,14,16,5,0,1,8,13,16,16,15,0,0,0,0,0,2,16,9,0,0
DIGIT-0488,train,4,0,0,0,7,15,0,0,0,0,0,0,14,13,0,0,0,0,0,5,16,3,0,0,0,0,1,13,13,0,6,11,0,0,8,16,9,2,15,10,0,1,14,16,16,16,16,6,0,0,4,8,9,16,14,0,0,0,0,0,7,16,10,0,0
DIGIT-0489,train,4,0,0,0,2,13,2,0,0,0,0,0,9,15,1,0,0,0,0,1,15,7,0,0,0,0,0,11,12,0,6,6,0,0,7,15,7,5,16,4,0,0,10,16,16,16,13,0,0,0,0,4,3,14,7,0,0,0,0,0,3,12,0,0,0
DIGIT-0490,train,4,0,0,12,11,0,0,0,0,0,8,16,4,0,5,3,0,0,11,16,0,4,16,9,0,0,11,16,8,13,14,1,0,0,2,13,16,16,8,0,0,0,0,1,15,10,0,0,0,0,0,5,16,3,0,0,0,0,0,12,12,0,0,0,0
DIGIT-0491,train,4,0,0,0,6,8,0,0,0,0,0,0,15,3,0,0,0,0,0,2,14,2,11,0,0,0,0,9,8,5,10,0,0,0,0,14,2,8,7,2,0,0,4,16,9,14,16,8,0,0,2,8,12,16,5,2,0,0,0,0,6,13,2,0,0
DIGIT-0492,train,4,0,0,0,11,9,0,0,0,0,0,3,16,3,0,0,0,0,0,10,14,0,1,2,0,0,3,16,5,0,13,9,0,0,10,16,8,10,16,8,0,3,16,16,16,16,15,4,0,0,4,3,7,16,3,0,0,0,0,0,11,11,0,0,0
DIGIT-0493,train,4,0,0,0,1,10,0,0,0,0,0,0,11,8,2,1,0,0,0,3,13,0,8,8,0,0,0,10,8,2,15,3,0,0,6,16,15,16,16,5,0,0,12,15,12,15,14,3,0,0,0,0,0,15,1,0,0,0,0,0,0,12,0,0,0
DIGIT-0494,train,4,0,0,0,12,16,1,0,0,0,0,2,16,8,2,0,0,0,0,8,16,5,15,0,0,0,0,15,7,8,9,0,0,0,7,16,12,15,16,11,0,0,9,15,10,15,7,5,0,0,0,0,10,7,0,0,0,0,0,0,16,4,0,0,0
DIGIT-0495,train,4,0,0,3,14,1,0,0,0,0,0,10,14,1,7,0,0,0,0,15,9,7,16,0,0,0,5,16,4,13,13,0,0,0,12,16,16,16,16,9,0,0,3,8,15,16,12,2,0,0,0,1,16,11,0,0,0,0,0,3,16,5,0,0,0
DIGIT-0496,train,4,0,0,0,10,12,0,0,0,0,0,6,16,3,0,0,0,0,0,14,10,0,0,3,1,0,6,16,2,0,6,16,2,0,14,16,5,9,15,6,0,0,10,16,14,16,12,0,0,0,0,0,4,16,2,0,0,0,0,0,10,11,0,0,0
DIGIT-0497,train,4,0,0,0,0,8,11,0,0,0,0,0,2,14,6,0,0,0,0,0,11,9,2,3,0,0,0,9,12,1,11,9,0,0,4,16,6,0,13,5,0,0,8,16,16,16,16,0,0,0,0,0,3,8,15,0,0,0,0,0,0,6,12,0,0
DIGIT-0498,train,4,0,0,0,2,10,16,12,2,0,0,2,14,12,7,16,3,0,3,15,15,4,10,15,0,0,6,16,16,16,16,14,0,0,0,3,3,4,16,6,0,0,0,0,0,6,16,2,0,0,0,0,0,10,14,0,0,0,0,0,0,14,9,0,0
DIGIT-0499,train,4,0,0,0,11,4,0,0,0,0,0,0,15,1,0,0,0,0,0,5,9,3,7,0,0,0,0,13,5,7,10,0,0,0,7,15,2,11,15,1,0,0,9,16,16,16,14,2,0,0,0,4,8,16,1,0,0,0,0,0,8,12,0,0,0
DIGIT-0500,train,4,0,0,1,12,6,0,0,0,0,0,5,15,2,3,8,0,0,1,13,11,1,14,9,0,0,6,15,3,6,15,0,0,0,12,15,12,15,15,6,0,0,6,12,14,16,16,5,0,0,0,0,10,14,0,0,0,0,0,0,14,6,0,0,0
DIGIT-0501,train,5,0,0,7,12,13,12,10,0,0,1,16,10,4,8,4,0,0,1,16,9,8,2,0,0,0,7,15,12,14,9,0,0,0,0,0,0,6,12,0,0,0,0,0,0,7,14,0,0,0,0,6,8,12,12,0,0,0,0,12,13,9,0,0,0
DIGIT-0502,train,5,0,0,3,10,14,15,3,0,0,0,15,16,14,11,1,0,0,3,16,11,8,2,0,0,0,3,16,16,16,13,0,0,0,0,0,0,0,15,7,0,0,0,1,0,0,10,7,0,0,0,14,13,9,16,4,0,0,0,4,13,15,7,0,0
DIGIT-0503,train,5,0,0,10,14,12,0,0,0,0,2,16,8,3,0,0,0,0,5,16,12,11,1,0,0,0,2,12,9,10,13,1,0,0,0,0,0,0,12,6,0,0,0,0,0,0,4,12,0,0,2,14,4,4,13,9,0,0,0,10,14,15,11,1,0
DIGIT-0504,train,5,0,3,15,12,11,12,2,0,0,12,16,16,16,16,6,0,0,12,13,0,3,4,0,0,0,3,15,13,2,0,0,0,0,0,5,15,11,0,0,0,0,0,0,6,16,3,0,0,0,0,5,12,16,3,0,0,0,4,16,16,12,0,0,0
DIGIT-0505,train,5,0,0,4,10,14,14,8,0,0,7,16,15,11,8,4,0,0,2,15,9,3,0,0,0,0,0,12,16,16,7,0,0,0,0,0,4,9,16,4,0,0,0,0,0,0,13,8,0,0,0,7,12,11,16,5,0,0,0,4,16,10,5,0,0
DIGIT-0506,train,5,0,1,10,16,16,14,0,0,0,10,16,10,6,4,0,0,0,7,14,3,0,0,0,0,0,9,16,16,11,1,0,0,0,5,11,4,13,5,0,0,0,0,0,0,9,8,0,0,0,0,1,3,15,4,0,0,0,0,14,14,10,0,0,0
DIGIT-0507,train,5,0,0,1,12,16,16,11,0,0,0,5,15,8,8,5,0,0,2,15,15,12,7,0,0,0,11,16,16,16,16,4,0,0,3,5,2,1,13,9,0,0,0,0,0,0,11,9,0,0,0,2,10,9,16,4,0,0,0,2,16,16,8,0,0
DIGIT-0508,train,5,0,0,3,11,13,14,6,0,0,0,12,9,3,0,0,0,0,2,14,0,0,0,0,0,0,8,10,6,12,12,2,0,0,7,16,13,6,14,8,0,0,0,0,0,1,14,1,0,0,0,1,4,11,6,0,0,0,0,3,13,10,0,0,0
DIGIT-0509,train,5,0,2,12,14,16,12,1,0,0,1,16,16,14,11,1,0,0,0,12,13,0,0,0,0,0,0,7,15,3,0,0,0,0,0,0,15,9,0,0,0,0,0,0,9,15,0,0,0,0,0,3,8,16,3,0,0,0,1,15,16,16,3,0,0
DIGIT-0510,train,5,0,0,9,12,15,10,0,0,0,6,16,14,12,10,0,0,0,5,12,1,6,0,0,0,0,7,15,15,16,4,0,0,0,6,13,11,13,9,0,0,0,0,0,0,12,9,0,0,0,0,6,8,16,10,0,0,0,0,13,15,11,2,0,0
DIGIT-0511,train,5,0,0,5,12,16,16,9,0,0,3,16,9,3,0,0,0,0,7,16,11,5,0,0,0,0,2,11,9,16,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,9,6,16,6,0,0,0,0,5,12,6,0,0,0
DIGIT-0512,train,5,0,0,5,16,16,10,1,0,0,8,14,14,8,9,1,0,0,14,16,9,1,0,0,0,0,12,16,16,15,3,0,0,0,1,10,12,13,13,0,0,0,0,0,0,4,16,0,0,0,0,1,4,12,14,0,0,0,0,4,15,16,4,0,0
DIGIT-0513,train,5,0,0,3,10,14,14,0,0,0,10,16,14,10,15,0,0,0,0,8,0,0,0,0,0,0,6,16,8,1,0,0,0,0,2,11,15,15,5,0,0,0,0,0,0,15,15,0,0,0,0,0,12,13,1,0,0,0,0,0,11,4,0,0,0
DIGIT-0514,train,5,0,0,5,8,14,14,8,0,0,4,16,13,12,9,4,0,0,4,16,0,0,0,0,0,0,5,16,8,2,0,0,0,0,0,6,14,16,8,0,0,0,0,0,0,6,16,2,0,0,0,11,8,10,15,1,0,0,0,8,13,10,1,0,0
DIGIT-0515,train,5,0,0,3,8,10,12,6,0,0,0,13,15,11,8,2,0,0,0,12,11,2,0,0,0,0,0,13,16,16,9,1,0,0,0,0,4,6,13,6,0,0,0,0,0,0,13,4,0,0,0,5,5,13,11,0,0,0,0,13,14,7,0,0,0
DIGIT-0516,train,5,0,0,7,11,15,6,0,0,0,3,16,15,12,4,0,0,0,5,16,13,14,8,0,0,0,6,15,11,8,15,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,4,8,0,0,0,13,9,8,13,5,0,0,0,6,11,14,9,0,0
DIGIT-0517,train,5,0,0,0,8,14,15,9,0,0,0,8,15,9,8,9,0,0,0,16,1,0,0,0,0,0,7,9,0,0,0,0,0,0,5,16,16,16,15,1,0,0,0,4,3,5,16,3,0,0,0,0,7,9,12,0,0,0,0,0,13,12,1,0,0
DIGIT-0518,train,5,0,2,15,13,11,8,1,0,0,7,16,14,13,12,3,0,0,8,16,4,0,0,0,0,0,4,16,16,14,3,0,0,0,0,3,4,13,14,0,0,0,0,0,0,1,15,7,0,0,0,7,3,2,13,10,0,0,2,15,16,16,16,9,0
DIGIT-0519,train,5,0,1,8,12,12,6,0,0,0,9,16,11,8,10,1,0,0,6,14,0,0,0,0,0,0,1,12,15,8,0,0,0,0,0,0,7,15,5,0,0,0,0,0,0,4,14,0,0,0,0,0,0,11,11,0,0,0,0,12,16,12,4,0,0
DIGIT-0520,train,5,0,0,7,8,8,8,0,0,0,0,12,16,14,12,0,0,0,0,15,5,2,0,0,0,0,0,14,16,13,2,0,0,0,0,7,4,12,9,0,0,0,0,0,0,6,12,0,0,0,0,11,12,16,10,0,0,0,0,8,13,8,1,0,0
DIGIT-0521,train,5,0,3,10,16,14,14,3,0,0,8,16,9,12,12,3,0,0,7,15,8,7,1,0,0,0,5,16,16,16,11,0,0,0,0,1,0,4,15,3,0,0,0,2,0,4,16,4,0,0,2,15,10,14,16,2,0,0,1,11,12,12,4,0,0
DIGIT-0522,train,5,0,0,5,14,15,2,0,0,0,0,11,16,12,1,0,0,0,0,7,16,13,2,0,0,0,0,1,11,14,15,2,0,0,0,0,0,0,10,10,0,0,1,8,1,0,2,15,1,0,2,13,10,5,7,16,2,0,0,4,13,16,16,14,0
DIGIT-0523,train,5,0,2,15,12,12,12,7,0,0,0,12,16,14,14,9,0,0,0,10,10,0,0,0,0,0,0,8,13,3,0,0,0,0,0,0,7,15,4,0,0,0,0,0,0,10,11,0,0,0,2,7,9,14,3,0,0,0,4,15,11,1,0,0,0
DIGIT-0524,train,5,0,0,11,16,15,8,0,0,0,0,9,13,5,3,0,0,0,0,12,13,0,0,0,0,0,0,12,13,8,2,0,0,0,0,15,16,16,7,0,0,0,0,0,0,9,11,0,0,0,0,5,6,15,8,0,0,0,0,11,16,13,2,0,0
